State,Year,Educational attainment,Total_Thousands,Value in Thousands,Percentage,Latitude,Longitude,Latitude2,Longitude2
Sabah,2021,Secondary,2022,906.8,0.448,5.3112,117.095,3.5,118
Sabah,2021,Tertiary,2022,354.9,0.176,5.3112,117.095,3.5,118
Sarawak,2000,No formal education,915.7,125.4,0.137,2.5,113,0,110
Sarawak,2000,Primary,915.7,267.2,0.292,2.5,113,0,110
Sarawak,2000,Secondary,915.7,439.6,0.48,2.5,113,0,110
Sarawak,2000,Tertiary,915.7,83.6,0.091,2.5,113,0,110
Sarawak,2001,No formal education,918,111.8,0.122,2.5,113,0,110
Sarawak,2001,Primary,918,266.2,0.29,2.5,113,0,110
Sarawak,2001,Secondary,918,441.3,0.481,2.5,113,0,110
Sarawak,2001,Tertiary,918,98.6,0.107,2.5,113,0,110
Sarawak,2002,No formal education,955.8,128,0.134,2.5,113,0,110
Sarawak,2002,Primary,955.8,284.4,0.298,2.5,113,0,110
Sarawak,2002,Secondary,955.8,443.3,0.464,2.5,113,0,110
Sarawak,2002,Tertiary,955.8,100.1,0.105,2.5,113,0,110
Sarawak,2003,No formal education,946.4,110.1,0.116,2.5,113,0,110
Sarawak,2003,Primary,946.4,262.5,0.277,2.5,113,0,110
Sarawak,2003,Secondary,946.4,466,0.492,2.5,113,0,110
Sarawak,2003,Tertiary,946.4,107.8,0.114,2.5,113,0,110
Sarawak,2004,No formal education,955.2,105.5,0.11,2.5,113,0,110
Sarawak,2004,Primary,955.2,260.3,0.273,2.5,113,0,110
Sarawak,2004,Secondary,955.2,463.4,0.485,2.5,113,0,110
Sarawak,2004,Tertiary,955.2,126.1,0.132,2.5,113,0,110
Sarawak,2005,No formal education,950.3,100.2,0.105,2.5,113,0,110
Sarawak,2005,Primary,950.3,244,0.257,2.5,113,0,110
Sarawak,2005,Secondary,950.3,475.4,0.5,2.5,113,0,110
Sarawak,2005,Tertiary,950.3,130.7,0.138,2.5,113,0,110
Sarawak,2006,No formal education,958,91.1,0.095,2.5,113,0,110
Sarawak,2006,Primary,958,259.9,0.271,2.5,113,0,110
Sarawak,2006,Secondary,958,479.1,0.5,2.5,113,0,110
Sarawak,2006,Tertiary,958,127.9,0.134,2.5,113,0,110
Sarawak,2007,No formal education,997.4,93.3,0.094,2.5,113,0,110
Sarawak,2007,Primary,997.4,258.3,0.259,2.5,113,0,110
Sarawak,2007,Secondary,997.4,491.8,0.493,2.5,113,0,110
Sarawak,2007,Tertiary,997.4,153.9,0.154,2.5,113,0,110
Sarawak,2008,No formal education,973,82.5,0.085,2.5,113,0,110
Sarawak,2008,Primary,973,245.2,0.252,2.5,113,0,110
Sarawak,2008,Secondary,973,499.3,0.513,2.5,113,0,110
Sarawak,2008,Tertiary,973,145.9,0.15,2.5,113,0,110
Sarawak,2009,No formal education,"1,024.20",83.8,0.082,2.5,113,0,110
Sarawak,2009,Primary,"1,024.20",244.6,0.239,2.5,113,0,110
Sarawak,2009,Secondary,"1,024.20",521.9,0.51,2.5,113,0,110
Sarawak,2009,Tertiary,"1,024.20",173.9,0.17,2.5,113,0,110
Sarawak,2010,No formal education,"1,093.70",93.5,0.085,2.5,113,0,110
Sarawak,2010,Primary,"1,093.70",261.5,0.239,2.5,113,0,110
Sarawak,2010,Secondary,"1,093.70",557.1,0.509,2.5,113,0,110
Sarawak,2010,Tertiary,"1,093.70",181.6,0.166,2.5,113,0,110
Sarawak,2011,No formal education,"1,103.40",73.7,0.067,2.5,113,0,110
Sarawak,2011,Primary,"1,103.40",239.9,0.217,2.5,113,0,110
Sarawak,2011,Secondary,"1,103.40",594.9,0.539,2.5,113,0,110
Sarawak,2011,Tertiary,"1,103.40",194.8,0.177,2.5,113,0,110
Sarawak,2012,No formal education,"1,184.90",86.2,0.073,2.5,113,0,110
Sarawak,2012,Primary,"1,184.90",272.3,0.23,2.5,113,0,110
Sarawak,2012,Secondary,"1,184.90",609.1,0.514,2.5,113,0,110
Sarawak,2012,Tertiary,"1,184.90",217.3,0.183,2.5,113,0,110
Sarawak,2013,No formal education,"1,234.20",85.9,0.07,2.5,113,0,110
Sarawak,2013,Primary,"1,234.20",294.8,0.239,2.5,113,0,110
Sarawak,2013,Secondary,"1,234.20",639,0.518,2.5,113,0,110
Sarawak,2013,Tertiary,"1,234.20",214.5,0.174,2.5,113,0,110
Sarawak,2014,No formal education,"1,271.40",73.1,0.057,2.5,113,0,110
Sarawak,2014,Primary,"1,271.40",270.9,0.213,2.5,113,0,110
Sarawak,2014,Secondary,"1,271.40",691.5,0.544,2.5,113,0,110
Sarawak,2014,Tertiary,"1,271.40",235.9,0.186,2.5,113,0,110
Sarawak,2015,No formal education,"1,258.30",65.8,0.052,2.5,113,0,110
Sarawak,2015,Primary,"1,258.30",278.3,0.221,2.5,113,0,110
Sarawak,2015,Secondary,"1,258.30",657.3,0.522,2.5,113,0,110
Sarawak,2015,Tertiary,"1,258.30",256.9,0.204,2.5,113,0,110
Sarawak,2016,No formal education,"1,260.10",59,0.047,2.5,113,0,110
Sarawak,2016,Primary,"1,260.10",259.2,0.206,2.5,113,0,110
Sarawak,2016,Secondary,"1,260.10",685.4,0.544,2.5,113,0,110
Sarawak,2016,Tertiary,"1,260.10",256.5,0.204,2.5,113,0,110
Sarawak,2017,No formal education,"1,292.60",49.5,0.038,2.5,113,0,110
Sarawak,2017,Primary,"1,292.60",229.3,0.177,2.5,113,0,110
Sarawak,2017,Secondary,"1,292.60",746.6,0.578,2.5,113,0,110
Sarawak,2017,Tertiary,"1,292.60",267.1,0.207,2.5,113,0,110
Sarawak,2018,No formal education,"1,316.70",51.2,0.039,2.5,113,0,110
Sarawak,2018,Primary,"1,316.70",256.5,0.195,2.5,113,0,110
Sarawak,2018,Secondary,"1,316.70",728.3,0.553,2.5,113,0,110
Sarawak,2018,Tertiary,"1,316.70",280.7,0.213,2.5,113,0,110
Sarawak,2019,No formal education,"1,346.80",47.6,0.035,2.5,113,0,110
Sarawak,2019,Primary,"1,346.80",226.4,0.168,2.5,113,0,110
Sarawak,2019,Secondary,"1,346.80",767.3,0.57,2.5,113,0,110
Sarawak,2019,Tertiary,"1,346.80",305.5,0.227,2.5,113,0,110
Sarawak,2020,No formal education,1319.5,49.7,0.038,2.5,113,0,110
Sarawak,2020,Primary,1319.5,201.3,0.153,2.5,113,0,110
Sarawak,2020,Secondary,1319.5,761.7,0.577,2.5,113,0,110
Sarawak,2020,Tertiary,1319.5,306.8,0.233,2.5,113,0,110
Sarawak,2021,No formal education,1338.6,42.2,0.032,2.5,113,0,110
Sarawak,2021,Primary,1338.6,170.2,0.127,2.5,113,0,110
Sarawak,2021,Secondary,1338.6,787.4,0.588,2.5,113,0,110
Sarawak,2021,Tertiary,1338.6,338.8,0.253,2.5,113,0,110
Selangor,2000,No formal education,"1,715.30",32.5,0.019,3.5083304,101.304146,3.5083304,100.304146
Selangor,2000,Primary,"1,715.30",331.2,0.193,3.5083304,101.304146,3.5083304,100.304146
Selangor,2000,Secondary,"1,715.30",951.5,0.555,3.5083304,101.304146,3.5083304,100.304146
Selangor,2000,Tertiary,"1,715.30",399.9,0.233,3.5083304,101.304146,3.5083304,100.304146
Selangor,2001,No formal education,"1,552.50",25.5,0.016,3.5083304,101.304146,3.5083304,100.304146
Selangor,2001,Primary,"1,552.50",246.1,0.159,3.5083304,101.304146,3.5083304,100.304146
Selangor,2001,Secondary,"1,552.50",873.3,0.563,3.5083304,101.304146,3.5083304,100.304146
Selangor,2001,Tertiary,"1,552.50",405.1,0.261,3.5083304,101.304146,3.5083304,100.304146
Selangor,2002,No formal education,"1,803.20",43.3,0.024,3.5083304,101.304146,3.5083304,100.304146
Selangor,2002,Primary,"1,803.20",283,0.157,3.5083304,101.304146,3.5083304,100.304146
Selangor,2002,Secondary,"1,803.20",981.6,0.544,3.5083304,101.304146,3.5083304,100.304146
Selangor,2002,Tertiary,"1,803.20",494.8,0.274,3.5083304,101.304146,3.5083304,100.304146
Selangor,2003,No formal education,"1,895.30",41.2,0.022,3.5083304,101.304146,3.5083304,100.304146
Selangor,2003,Primary,"1,895.30",278,0.147,3.5083304,101.304146,3.5083304,100.304146
Selangor,2003,Secondary,"1,895.30","1,039.40",0.548,3.5083304,101.304146,3.5083304,100.304146
Selangor,2003,Tertiary,"1,895.30",536,0.283,3.5083304,101.304146,3.5083304,100.304146
Selangor,2004,No formal education,"2,028.10",46,0.023,3.5083304,101.304146,3.5083304,100.304146
Selangor,2004,Primary,"2,028.10",290.7,0.143,3.5083304,101.304146,3.5083304,100.304146
Selangor,2004,Secondary,"2,028.10","1,087.80",0.536,3.5083304,101.304146,3.5083304,100.304146
Selangor,2004,Tertiary,"2,028.10",599.9,0.296,3.5083304,101.304146,3.5083304,100.304146
Selangor,2005,No formal education,"2,048.80",50.4,0.025,3.5083304,101.304146,3.5083304,100.304146
Selangor,2005,Primary,"2,048.80",265,0.129,3.5083304,101.304146,3.5083304,100.304146
Selangor,2005,Secondary,"2,048.80","1,122.10",0.548,3.5083304,101.304146,3.5083304,100.304146
Selangor,2005,Tertiary,"2,048.80",610.5,0.298,3.5083304,101.304146,3.5083304,100.304146
Selangor,2006,No formal education,"2,084.40",26.9,0.013,3.5083304,101.304146,3.5083304,100.304146
Selangor,2006,Primary,"2,084.40",253.2,0.121,3.5083304,101.304146,3.5083304,100.304146
Selangor,2006,Secondary,"2,084.40","1,179.40",0.566,3.5083304,101.304146,3.5083304,100.304146
Selangor,2006,Tertiary,"2,084.40",624.3,0.3,3.5083304,101.304146,3.5083304,100.304146
Selangor,2007,No formal education,"2,128.00",33.2,0.016,3.5083304,101.304146,3.5083304,100.304146
Selangor,2007,Primary,"2,128.00",249.9,0.117,3.5083304,101.304146,3.5083304,100.304146
Selangor,2007,Secondary,"2,128.00","1,190.30",0.559,3.5083304,101.304146,3.5083304,100.304146
Selangor,2007,Tertiary,"2,128.00",646,0.304,3.5083304,101.304146,3.5083304,100.304146
Selangor,2008,No formal education,"2,159.80",53.4,0.025,3.5083304,101.304146,3.5083304,100.304146
Selangor,2008,Primary,"2,159.80",257,0.119,3.5083304,101.304146,3.5083304,100.304146
Selangor,2008,Secondary,"2,159.80","1,222.00",0.566,3.5083304,101.304146,3.5083304,100.304146
Selangor,2008,Tertiary,"2,159.80",627.4,0.29,3.5083304,101.304146,3.5083304,100.304146
Selangor,2009,No formal education,"2,173.30",37.5,0.017,3.5083304,101.304146,3.5083304,100.304146
Selangor,2009,Primary,"2,173.30",240.9,0.111,3.5083304,101.304146,3.5083304,100.304146
Selangor,2009,Secondary,"2,173.30","1,156.70",0.532,3.5083304,101.304146,3.5083304,100.304146
Selangor,2009,Tertiary,"2,173.30",738.1,0.34,3.5083304,101.304146,3.5083304,100.304146
Selangor,2010,No formal education,"2,634.40",47.7,0.018,3.5083304,101.304146,3.5083304,100.304146
Selangor,2010,Primary,"2,634.40",293.6,0.111,3.5083304,101.304146,3.5083304,100.304146
Selangor,2010,Secondary,"2,634.40","1,379.80",0.524,3.5083304,101.304146,3.5083304,100.304146
Selangor,2010,Tertiary,"2,634.40",913.2,0.347,3.5083304,101.304146,3.5083304,100.304146
Selangor,2011,No formal education,"2,710.80",39.3,0.014,3.5083304,101.304146,3.5083304,100.304146
Selangor,2011,Primary,"2,710.80",328.7,0.121,3.5083304,101.304146,3.5083304,100.304146
Selangor,2011,Secondary,"2,710.80","1,405.20",0.518,3.5083304,101.304146,3.5083304,100.304146
Selangor,2011,Tertiary,"2,710.80",937.6,0.346,3.5083304,101.304146,3.5083304,100.304146
Selangor,2012,No formal education,"2,842.60",30.6,0.011,3.5083304,101.304146,3.5083304,100.304146
Selangor,2012,Primary,"2,842.60",321.7,0.113,3.5083304,101.304146,3.5083304,100.304146
Selangor,2012,Secondary,"2,842.60","1,485.20",0.522,3.5083304,101.304146,3.5083304,100.304146
Selangor,2012,Tertiary,"2,842.60","1,005.10",0.354,3.5083304,101.304146,3.5083304,100.304146
Selangor,2013,No formal education,"3,006.20",23.2,0.008,3.5083304,101.304146,3.5083304,100.304146
Selangor,2013,Primary,"3,006.20",337,0.112,3.5083304,101.304146,3.5083304,100.304146
Selangor,2013,Secondary,"3,006.20","1,573.60",0.523,3.5083304,101.304146,3.5083304,100.304146
Selangor,2013,Tertiary,"3,006.20","1,072.50",0.357,3.5083304,101.304146,3.5083304,100.304146
Selangor,2014,No formal education,"3,096.00",21.7,0.007,3.5083304,101.304146,3.5083304,100.304146
Selangor,2014,Primary,"3,096.00",332.2,0.107,3.5083304,101.304146,3.5083304,100.304146
Selangor,2014,Secondary,"3,096.00","1,619.70",0.523,3.5083304,101.304146,3.5083304,100.304146
Selangor,2014,Tertiary,"3,096.00","1,122.40",0.363,3.5083304,101.304146,3.5083304,100.304146
Selangor,2015,No formal education,"3,212.90",26.9,0.008,3.5083304,101.304146,3.5083304,100.304146
Selangor,2015,Primary,"3,212.90",365.4,0.114,3.5083304,101.304146,3.5083304,100.304146
Selangor,2015,Secondary,"3,212.90","1,562.90",0.486,3.5083304,101.304146,3.5083304,100.304146
Selangor,2015,Tertiary,"3,212.90","1,257.70",0.391,3.5083304,101.304146,3.5083304,100.304146
Selangor,2016,No formal education,"3,325.00",28.2,0.008,3.5083304,101.304146,3.5083304,100.304146
Selangor,2016,Primary,"3,325.00",289.4,0.087,3.5083304,101.304146,3.5083304,100.304146
Selangor,2016,Secondary,"3,325.00","1,757.20",0.528,3.5083304,101.304146,3.5083304,100.304146
Selangor,2016,Tertiary,"3,325.00","1,250.20",0.376,3.5083304,101.304146,3.5083304,100.304146
Selangor,2017,No formal education,"3,457.50",35.5,0.01,3.5083304,101.304146,3.5083304,100.304146
Selangor,2017,Primary,"3,457.50",292.3,0.085,3.5083304,101.304146,3.5083304,100.304146
Selangor,2017,Secondary,"3,457.50","1,806.90",0.523,3.5083304,101.304146,3.5083304,100.304146
Selangor,2017,Tertiary,"3,457.50","1,322.70",0.383,3.5083304,101.304146,3.5083304,100.304146
Selangor,2018,No formal education,"3,546.30",26,0.007,3.5083304,101.304146,3.5083304,100.304146
Selangor,2018,Primary,"3,546.30",317.5,0.09,3.5083304,101.304146,3.5083304,100.304146
Selangor,2018,Secondary,"3,546.30","1,915.50",0.54,3.5083304,101.304146,3.5083304,100.304146
Selangor,2018,Tertiary,"3,546.30","1,287.30",0.363,3.5083304,101.304146,3.5083304,100.304146
Selangor,2019,No formal education,"3,592.90",33.1,0.009,3.5083304,101.304146,3.5083304,100.304146
Selangor,2019,Primary,"3,592.90",259.5,0.072,3.5083304,101.304146,3.5083304,100.304146
Selangor,2019,Secondary,"3,592.90","1,879.80",0.523,3.5083304,101.304146,3.5083304,100.304146
Selangor,2019,Tertiary,"3,592.90","1,420.40",0.395,3.5083304,101.304146,3.5083304,100.304146
Selangor,2020,No formal education,3602.7,20.8,0.006,3.5083304,101.304146,3.5083304,100.304146
Selangor,2020,Primary,3602.7,187,0.052,3.5083304,101.304146,3.5083304,100.304146
Selangor,2020,Secondary,3602.7,1873,0.52,3.5083304,101.304146,3.5083304,100.304146
Selangor,2020,Tertiary,3602.7,1521.9,0.422,3.5083304,101.304146,3.5083304,100.304146
Selangor,2021,No formal education,3676.9,29,0.008,3.5083304,101.304146,3.5083304,100.304146
Selangor,2021,Primary,3676.9,147.1,0.04,3.5083304,101.304146,3.5083304,100.304146
Selangor,2021,Secondary,3676.9,2094.6,0.57,3.5083304,101.304146,3.5083304,100.304146
Selangor,2021,Tertiary,3676.9,1406.1,0.382,3.5083304,101.304146,3.5083304,100.304146
Terengganu,2000,No formal education,315.4,24.1,0.076,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2000,Primary,315.4,81.2,0.257,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2000,Secondary,315.4,167.2,0.53,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2000,Tertiary,315.4,43,0.136,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2001,No formal education,307.1,18.5,0.06,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2001,Primary,307.1,77.6,0.253,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2001,Secondary,307.1,169.1,0.551,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2001,Tertiary,307.1,41.8,0.136,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2002,No formal education,288.9,14.7,0.051,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2002,Primary,288.9,73.4,0.254,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2002,Secondary,288.9,158.6,0.549,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2002,Tertiary,288.9,42.3,0.146,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2003,No formal education,355.1,19.3,0.054,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2003,Primary,355.1,88.1,0.248,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2003,Secondary,355.1,190.4,0.536,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2003,Tertiary,355.1,57.3,0.161,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2004,No formal education,347.9,17,0.049,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2004,Primary,347.9,81.9,0.235,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2004,Secondary,347.9,189.7,0.545,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2004,Tertiary,347.9,59.2,0.17,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2005,No formal education,353.1,15.1,0.043,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2005,Primary,353.1,80.3,0.227,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2005,Secondary,353.1,192.6,0.545,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2005,Tertiary,353.1,65,0.184,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2006,No formal education,364.6,16.8,0.046,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2006,Primary,364.6,75.4,0.207,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2006,Secondary,364.6,203.5,0.558,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2006,Tertiary,364.6,68.9,0.189,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2007,No formal education,372.7,13.5,0.036,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2007,Primary,372.7,75.1,0.202,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2007,Secondary,372.7,208.2,0.559,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2007,Tertiary,372.7,75.9,0.204,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2008,No formal education,388.8,14.4,0.037,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2008,Primary,388.8,74.1,0.191,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2008,Secondary,388.8,209.7,0.539,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2008,Tertiary,388.8,90.5,0.233,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2009,No formal education,405.6,13.9,0.034,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2009,Primary,405.6,70.3,0.173,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2009,Secondary,405.6,224.1,0.553,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2009,Tertiary,405.6,97.3,0.24,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2010,No formal education,380.6,10.6,0.028,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2010,Primary,380.6,65.7,0.173,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2010,Secondary,380.6,214.3,0.563,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2010,Tertiary,380.6,90.1,0.237,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2011,No formal education,403.2,14.6,0.036,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2011,Primary,403.2,64.2,0.159,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2011,Secondary,403.2,220.6,0.547,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2011,Tertiary,403.2,103.8,0.257,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2012,No formal education,401.8,11.8,0.029,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2012,Primary,401.8,61.2,0.152,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2012,Secondary,401.8,230.5,0.574,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2012,Tertiary,401.8,98.3,0.245,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2013,No formal education,421.3,11.1,0.026,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2013,Primary,421.3,73.2,0.174,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2013,Secondary,421.3,238.4,0.566,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2013,Tertiary,421.3,98.6,0.234,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2014,No formal education,432.8,14.5,0.034,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2014,Primary,432.8,58.1,0.134,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2014,Secondary,432.8,243.3,0.562,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2014,Tertiary,432.8,116.9,0.27,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2015,No formal education,438,11.8,0.027,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2015,Primary,438,53.5,0.122,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2015,Secondary,438,252.3,0.576,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2015,Tertiary,438,120.4,0.275,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2016,No formal education,447.2,10.7,0.024,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2016,Primary,447.2,50.3,0.112,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2016,Secondary,447.2,252.1,0.564,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2016,Tertiary,447.2,134.1,0.3,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2017,No formal education,458.8,11.3,0.025,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2017,Primary,458.8,42.4,0.092,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2017,Secondary,458.8,262.1,0.571,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2017,Tertiary,458.8,143,0.312,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2018,No formal education,470.3,13.6,0.029,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2018,Primary,470.3,42.5,0.09,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2018,Secondary,470.3,261,0.555,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2018,Tertiary,470.3,153.2,0.326,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2019,No formal education,488.2,12.8,0.026,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2019,Primary,488.2,43.1,0.088,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2019,Secondary,488.2,270.1,0.553,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2019,Tertiary,488.2,162.2,0.332,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2020,No formal education,484.9,13.3,0.027,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2020,Primary,484.9,38.3,0.079,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2020,Secondary,484.9,277.4,0.572,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2020,Tertiary,484.9,155.9,0.322,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2021,No formal education,488.5,14.8,0.03,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2021,Primary,488.5,24.3,0.05,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2021,Secondary,488.5,300,0.614,4.8630743,102.9949297,4.5630743,104.2349297
Terengganu,2021,Tertiary,488.5,149.4,0.306,4.8630743,102.9949297,4.5630743,104.2349297
Kuala Lumpur,2000,No formal education,680.4,9.5,0.014,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2000,Primary,680.4,91,0.134,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2000,Secondary,680.4,399.4,0.587,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2000,Tertiary,680.4,180.6,0.265,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2001,No formal education,723.2,13.7,0.019,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2001,Primary,723.2,93.1,0.129,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2001,Secondary,723.2,395.8,0.547,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2001,Tertiary,723.2,220.6,0.305,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2002,No formal education,816.9,7.5,0.009,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2002,Primary,816.9,117.1,0.143,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2002,Secondary,816.9,441.5,0.54,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2002,Tertiary,816.9,250.8,0.307,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2003,No formal education,740.3,7.6,0.01,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2003,Primary,740.3,88.2,0.119,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2003,Secondary,740.3,406,0.548,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2003,Tertiary,740.3,238.6,0.322,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2004,No formal education,691.6,11.3,0.016,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2004,Primary,691.6,83.8,0.121,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2004,Secondary,691.6,361.4,0.523,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2004,Tertiary,691.6,235.1,0.34,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2005,No formal education,691.4,6.4,0.009,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2005,Primary,691.4,73,0.106,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2005,Secondary,691.4,381.6,0.552,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2005,Tertiary,691.4,230.1,0.333,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2006,No formal education,696.1,9.7,0.014,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2006,Primary,696.1,74.8,0.107,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2006,Secondary,696.1,382.8,0.55,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2006,Tertiary,696.1,228.5,0.328,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2007,No formal education,702.4,5.3,0.008,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2007,Primary,702.4,79.5,0.113,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2007,Secondary,702.4,403,0.574,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2007,Tertiary,702.4,214.5,0.305,3.1526589,101.7022205,3.0526589,100.5022205
Kuala Lumpur,2008,No formal education,701,6.5,0.009,3.1526589,101.7022205,3.0526589,100.5022205
